datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2016-07-05 01:28:00,,,,0.0,,1.3,,,
2016-07-05 01:29:00,,,,0.0,,1.3,,,
2016-07-05 01:30:00,,,,0.0,,1.3,,,
2016-07-05 01:31:00,,,,0.0,,1.3,,,
2016-07-05 01:32:00,,,,0.0,,1.3,,,
2016-07-05 01:33:00,,,,0.0,,1.3,,,
2016-07-05 01:34:00,,,,0.0,,1.3,,,
2016-07-05 01:35:00,,,,0.0,,1.3,,,
2016-07-05 01:36:00,,,,0.0,,1.3,,,
2016-07-05 01:37:00,,,,0.0,,1.3,,,
2016-07-05 01:38:00,,,,0.0,,1.3,,,
2016-07-05 01:39:00,,,,0.0,,1.3,,,
2016-07-05 01:40:00,,,,0.0,,1.3,,,
2016-07-05 01:41:00,,,,0.0,,1.3,,,
2016-07-05 01:42:00,,,,0.0,,1.3,,,
2016-07-05 01:43:00,,,,0.0,,1.3,,,
2016-07-05 01:44:00,,,,0.0,,1.3,,,
2016-07-05 01:45:00,,,,0.0,,1.2,,,
2016-07-05 01:46:00,,,,0.0,,1.3,,,
2016-07-05 01:47:00,,,,0.0,,1.3,,,
2016-07-05 01:48:00,,,,0.0,,1.3,,,
2016-07-05 01:49:00,,,,0.0,,1.3,,,
2016-07-05 01:50:00,,,,0.0,,1.3,,,
2016-07-05 01:51:00,,,,0.0,,1.3,,,
2016-07-05 01:52:00,,,,0.0,,1.3,,,
2016-07-05 01:53:00,,,,0.0,,1.3,,,
2016-07-05 01:54:00,,,,0.0,,1.3,,,
2016-07-05 01:55:00,,,,0.0,,1.3,,,
2016-07-05 01:56:00,,,,0.0,,1.3,,,
2016-07-05 01:57:00,,,,0.0,,1.3,,,
2016-07-05 01:58:00,,,,0.0,,1.3,,,
2016-07-05 01:59:00,,,,0.0,,1.3,,,
2016-07-05 02:00:00,,,,0.0,,1.3,,,
2016-07-05 02:01:00,,,,0.0,,1.3,,,
2016-07-05 02:02:00,,,,0.0,,1.3,,,
2016-07-05 02:03:00,,,,0.0,,1.3,,,
2016-07-05 02:04:00,,,,0.0,,1.3,,,
2016-07-05 02:05:00,,,,0.0,,1.3,,,
2016-07-05 02:06:00,,,,0.0,,1.2,,,
2016-07-05 02:07:00,,,,0.0,,1.3,,,
2016-07-05 02:08:00,,,,0.0,,1.3,,,
2016-07-05 02:09:00,,,,0.0,,1.3,,,
2016-07-05 02:10:00,,,,0.0,,1.3,,,
2016-07-05 02:11:00,,,,0.0,,1.3,,,
2016-07-05 02:12:00,,,,0.0,,1.3,,,
2016-07-05 02:13:00,,,,0.0,,1.3,,,
2016-07-05 02:14:00,,,,0.0,,1.3,,,
2016-07-05 02:15:00,,,,0.0,,1.3,,,
2016-07-05 02:16:00,,,,0.0,,1.3,,,
2016-07-05 02:17:00,,,,0.0,,1.3,,,
2016-07-05 02:18:00,,,,0.0,,1.3,,,
2016-07-05 02:19:00,,,,0.0,,1.3,,,
2016-07-05 02:20:00,,,,0.0,,1.3,,,
2016-07-05 02:21:00,,,,0.0,,1.3,,,
2016-07-05 02:22:00,,,,0.0,,1.3,,,
2016-07-05 02:23:00,,,,0.0,,1.3,,,
2016-07-05 02:24:00,,,,0.0,,1.3,,,
2016-07-05 02:25:00,,,,0.0,,1.3,,,
2016-07-05 02:26:00,,,,0.0,,1.3,,,
2016-07-05 02:27:00,,,,0.0,,1.2,,,
2016-07-05 02:28:00,,,,0.0,,1.3,,,
2016-07-05 02:29:00,,,,0.0,,1.3,,,
2016-07-05 02:30:00,,,,0.0,,1.3,,,
2016-07-05 02:31:00,,,,0.0,,1.3,,,
2016-07-05 02:32:00,,,,0.0,,1.3,,,
2016-07-05 02:33:00,,,,0.0,,1.3,,,
2016-07-05 02:34:00,,,,0.0,,1.3,,,
2016-07-05 02:35:00,,,,0.0,,1.3,,,
2016-07-05 02:36:00,,,,0.0,,1.3,,,
2016-07-05 02:37:00,,,,0.0,,1.3,,,
2016-07-05 02:38:00,,,,0.0,,1.3,,,
2016-07-05 02:39:00,,,,0.0,,1.3,,,
2016-07-05 02:40:00,,,,0.0,,1.3,,,
2016-07-05 02:41:00,,,,0.0,,1.3,,,
2016-07-05 02:42:00,,,,0.0,,1.3,,,
2016-07-05 02:43:00,,,,0.0,,1.3,,,
2016-07-05 02:44:00,,,,0.0,,1.3,,,
2016-07-05 02:45:00,,,,0.0,,1.3,,,
2016-07-05 02:46:00,,,,0.0,,1.3,,,
2016-07-05 02:47:00,,,,0.0,,1.3,,,
2016-07-05 02:48:00,,,,0.0,,1.2,,,
2016-07-05 02:49:00,,,,0.0,,1.3,,,
2016-07-05 02:50:00,,,,0.0,,1.3,,,
2016-07-05 02:51:00,,,,0.0,,1.3,,,
2016-07-05 02:52:00,,,,0.0,,1.3,,,
2016-07-05 02:53:00,,,,0.0,,1.3,,,
2016-07-05 02:54:00,,,,0.0,,1.3,,,
2016-07-05 02:55:00,,,,0.0,,1.3,,,
2016-07-05 02:56:00,,,,0.0,,1.3,,,
2016-07-05 02:57:00,,,,0.0,,1.3,,,
2016-07-05 02:58:00,,,,0.0,,1.3,,,
2016-07-05 02:59:00,,,,0.0,,1.3,,,
2016-07-05 03:00:00,,,,0.0,,1.3,,,
2016-07-05 03:01:00,,,,0.0,,1.3,,,
2016-07-05 03:02:00,,,,0.0,,1.3,,,
2016-07-05 03:03:00,,,,0.0,,1.3,,,
2016-07-05 03:04:00,,,,0.0,,1.3,,,
2016-07-05 03:05:00,,,,0.0,,1.3,,,
2016-07-05 03:06:00,,,,0.0,,1.3,,,
2016-07-05 03:07:00,,,,0.0,,1.3,,,
2016-07-05 03:08:00,,,,0.0,,1.3,,,
2016-07-05 03:09:00,,,,0.0,,1.2,,,
2016-07-05 03:10:00,,,,0.0,,1.3,,,
2016-07-05 03:11:00,,,,0.0,,1.3,,,
2016-07-05 03:12:00,,,,0.0,,1.3,,,
2016-07-05 03:13:00,,,,0.0,,1.3,,,
2016-07-05 03:14:00,,,,0.0,,1.3,,,
2016-07-05 03:15:00,,,,0.0,,1.3,,,
2016-07-05 03:16:00,,,,0.0,,1.3,,,
2016-07-05 03:17:00,,,,0.0,,1.3,,,
2016-07-05 03:18:00,,,,0.0,,1.3,,,
2016-07-05 03:19:00,,,,0.0,,1.3,,,
2016-07-05 03:20:00,,,,0.0,,1.3,,,
2016-07-05 03:21:00,,,,0.0,,1.3,,,
2016-07-05 03:22:00,,,,0.0,,1.3,,,
2016-07-05 03:23:00,,,,0.0,,1.3,,,
2016-07-05 03:24:00,,,,0.0,,1.3,,,
2016-07-05 03:25:00,,,,0.0,,1.3,,,
2016-07-05 03:26:00,,,,0.0,,1.3,,,
2016-07-05 03:27:00,,,,0.0,,1.3,,,
2016-07-05 03:28:00,,,,0.0,,1.3,,,
2016-07-05 03:29:00,,,,0.0,,1.3,,,
2016-07-05 03:30:00,,,,0.0,,1.2,,,
2016-07-05 03:31:00,,,,0.0,,1.3,,,
2016-07-05 03:32:00,,,,0.0,,1.3,,,
2016-07-05 03:33:00,,,,0.0,,1.3,,,
2016-07-05 03:34:00,,,,0.0,,1.3,,,
2016-07-05 03:35:00,,,,0.0,,1.3,,,
2016-07-05 03:36:00,,,,0.0,,1.3,,,
2016-07-05 03:37:00,,,,0.0,,1.3,,,
2016-07-05 03:38:00,,,,0.0,,1.3,,,
2016-07-05 03:39:00,,,,0.0,,1.3,,,
2016-07-05 03:40:00,,,,0.0,,1.3,,,
2016-07-05 03:41:00,,,,0.0,,1.3,,,
2016-07-05 03:42:00,,,,0.0,,1.3,,,
2016-07-05 03:43:00,,,,0.0,,1.3,,,
2016-07-05 03:44:00,,,,0.0,,1.3,,,
2016-07-05 03:45:00,,,,0.0,,1.3,,,
2016-07-05 03:46:00,,,,0.0,,1.3,,,
2016-07-05 03:47:00,,,,0.0,,1.3,,,
2016-07-05 03:48:00,,,,0.0,,1.3,,,
2016-07-05 03:49:00,,,,0.0,,1.3,,,
2016-07-05 03:50:00,,,,0.0,,1.3,,,
2016-07-05 03:51:00,,,,0.0,,1.2,,,
2016-07-05 03:52:00,,,,0.0,,1.3,,,
2016-07-05 03:53:00,,,,0.0,,1.3,,,
2016-07-05 03:54:00,,,,0.0,,1.3,,,
2016-07-05 03:55:00,,,,0.0,,1.3,,,
2016-07-05 03:56:00,,,,0.0,,1.3,,,
2016-07-05 03:57:00,,,,0.0,,1.3,,,
2016-07-05 03:58:00,,,,0.0,,1.3,,,
2016-07-05 03:59:00,,,,0.0,,1.3,,,
2016-07-05 04:00:00,,,,0.0,,1.3,,,
2016-07-05 04:01:00,,,,0.0,,1.3,,,
2016-07-05 04:02:00,,,,0.0,,1.3,,,
2016-07-05 04:03:00,,,,0.0,,1.3,,,
2016-07-05 04:04:00,,,,0.0,,1.3,,,
2016-07-05 04:05:00,,,,0.0,,1.3,,,
2016-07-05 04:06:00,,,,0.0,,1.3,,,
2016-07-05 04:07:00,,,,0.0,,1.3,,,
2016-07-05 04:08:00,,,,0.0,,1.3,,,
2016-07-05 04:09:00,,,,0.0,,1.3,,,
2016-07-05 04:10:00,,,,0.0,,1.3,,,
2016-07-05 04:11:00,,,,0.0,,1.3,,,
2016-07-05 04:12:00,,,,0.0,,1.3,,,
2016-07-05 04:13:00,,,,0.0,,1.2,,,
2016-07-05 04:14:00,,,,0.0,,1.3,,,
2016-07-05 04:15:00,,,,0.0,,1.3,,,
2016-07-05 04:16:00,,,,0.0,,1.3,,,
2016-07-05 04:17:00,,,,0.0,,1.3,,,
2016-07-05 04:18:00,,,,0.0,,1.3,,,
2016-07-05 04:19:00,,,,0.0,,1.3,,,
2016-07-05 04:20:00,,,,0.0,,1.3,,,
2016-07-05 04:21:00,,,,0.0,,1.3,,,
2016-07-05 04:22:00,,,,0.0,,1.3,,,
2016-07-05 04:23:00,,,,0.0,,1.3,,,
2016-07-05 04:24:00,,,,0.0,,1.3,,,
2016-07-05 04:25:00,,,,0.0,,1.3,,,
2016-07-05 04:26:00,,,,0.0,,1.3,,,
2016-07-05 04:27:00,,,,0.0,,1.3,,,
2016-07-05 04:28:00,,,,0.0,,1.3,,,
2016-07-05 04:29:00,,,,0.0,,1.3,,,
2016-07-05 04:30:00,,,,0.0,,1.3,,,
2016-07-05 04:31:00,,,,0.0,,1.3,,,
2016-07-05 04:32:00,,,,0.0,,1.3,,,
2016-07-05 04:33:00,,,,0.0,,1.3,,,
2016-07-05 04:34:00,,,,0.0,,1.2,,,
2016-07-05 04:35:00,,,,0.0,,1.3,,,
2016-07-05 04:36:00,,,,0.0,,1.3,,,
2016-07-05 04:37:00,,,,0.0,,1.3,,,
2016-07-05 04:38:00,,,,0.0,,1.3,,,
2016-07-05 04:39:00,,,,0.0,,1.3,,,
2016-07-05 04:40:00,,,,0.0,,1.3,,,
2016-07-05 04:41:00,,,,0.0,,1.3,,,
2016-07-05 04:42:00,,,,0.0,,1.3,,,
2016-07-05 04:43:00,,,,0.0,,1.3,,,
2016-07-05 04:44:00,,,,0.0,,1.3,,,
2016-07-05 04:45:00,,,,0.0,,1.3,,,
2016-07-05 04:46:00,,,,0.0,,1.3,,,
2016-07-05 04:47:00,,,,0.0,,1.3,,,
2016-07-05 04:48:00,,,,0.0,,1.3,,,
2016-07-05 04:49:00,,,,0.0,,1.3,,,
2016-07-05 04:50:00,,,,0.0,,1.3,,,
2016-07-05 04:51:00,,,,0.0,,1.3,,,
2016-07-05 04:52:00,,,,0.0,,1.3,,,
2016-07-05 04:53:00,,,,0.0,,1.3,,,
2016-07-05 04:54:00,,,,0.0,,1.3,,,
2016-07-05 04:55:00,,,,0.0,,1.2,,,
2016-07-05 04:56:00,,,,0.0,,1.3,,,
2016-07-05 04:57:00,,,,0.0,,1.3,,,
2016-07-05 04:58:00,,,,0.0,,1.3,,,
2016-07-05 04:59:00,,,,0.0,,1.3,,,
2016-07-05 05:00:00,,,,0.0,,1.3,,,
2016-07-05 05:01:00,,,,0.0,,1.3,,,
2016-07-05 05:02:00,,,,0.0,,1.3,,,
2016-07-05 05:03:00,,,,0.0,,1.3,,,
2016-07-05 05:04:00,,,,0.0,,1.3,,,
2016-07-05 05:05:00,,,,0.0,,1.3,,,
2016-07-05 05:06:00,,,,0.0,,1.3,,,
2016-07-05 05:07:00,,,,0.0,,1.3,,,
2016-07-05 05:08:00,,,,0.0,,1.3,,,
2016-07-05 05:09:00,,,,0.0,,1.3,,,
2016-07-05 05:10:00,,,,0.0,,1.3,,,
2016-07-05 05:11:00,,,,0.0,,1.3,,,
2016-07-05 05:12:00,,,,0.0,,1.3,,,
2016-07-05 05:13:00,,,,0.0,,1.3,,,
2016-07-05 05:14:00,,,,0.0,,1.3,,,
2016-07-05 05:15:00,,,,0.0,,1.3,,,
2016-07-05 05:16:00,,,,0.0,,1.2,,,
2016-07-05 05:17:00,,,,0.0,,1.3,,,
2016-07-05 05:18:00,,,,0.0,,1.3,,,
2016-07-05 05:19:00,,,,0.0,,1.3,,,
2016-07-05 05:20:00,,,,0.0,,1.3,,,
2016-07-05 05:21:00,,,,0.0,,1.3,,,
2016-07-05 05:22:00,,,,0.0,,1.3,,,
2016-07-05 05:23:00,,,,0.0,,1.3,,,
2016-07-05 05:24:00,,,,0.0,,1.3,,,
2016-07-05 05:25:00,,,,0.0,,1.3,,,
2016-07-05 05:26:00,,,,0.0,,1.3,,,
2016-07-05 05:27:00,,,,0.0,,1.3,,,
2016-07-05 05:28:00,,,,0.0,,1.3,,,
2016-07-05 05:29:00,,,,0.0,,1.3,,,
2016-07-05 05:30:00,,,,0.0,,1.3,,,
2016-07-05 05:31:00,,,,0.0,,1.3,,,
2016-07-05 05:32:00,,,,0.0,,1.3,,,
2016-07-05 05:33:00,,,,0.0,,1.3,,,
2016-07-05 05:34:00,,,,0.0,,1.3,,,
2016-07-05 05:35:00,,,,0.0,,1.3,,,
2016-07-05 05:36:00,,,,0.0,,1.3,,,
2016-07-05 05:37:00,,,,0.0,,1.2,,,
2016-07-05 05:38:00,,,,0.0,,1.3,,,
2016-07-05 05:39:00,,,,0.0,,1.3,,,
2016-07-05 05:40:00,,,,0.0,,1.3,,,
2016-07-05 05:41:00,,,,0.0,,1.3,,,
2016-07-05 05:42:00,,,,0.0,,1.3,,,
2016-07-05 05:43:00,,,,0.0,,1.3,,,
2016-07-05 05:44:00,,,,0.0,,1.3,,,
2016-07-05 05:45:00,,,,0.0,,1.3,,,
2016-07-05 05:46:00,,,,0.0,,1.3,,,
2016-07-05 05:47:00,,,,0.0,,1.3,,,
2016-07-05 05:48:00,,,,0.0,,1.3,,,
2016-07-05 05:49:00,,,,0.0,,1.3,,,
2016-07-05 05:50:00,,,,0.0,,1.3,,,
2016-07-05 05:51:00,,,,0.0,,1.3,,,
2016-07-05 05:52:00,,,,0.0,,1.3,,,
2016-07-05 05:53:00,,,,0.0,,1.3,,,
2016-07-05 05:54:00,,,,0.0,,1.3,,,
2016-07-05 05:55:00,,,,0.0,,1.3,,,
2016-07-05 05:56:00,,,,0.0,,1.3,,,
2016-07-05 05:57:00,,,,0.0,,1.3,,,
2016-07-05 05:58:00,,,,0.0,,1.2,,,
2016-07-05 05:59:00,,,,0.0,,1.3,,,
2016-07-05 06:00:00,,,,0.0,,1.3,,,
2016-07-05 06:01:00,,,,0.0,,1.3,,,
2016-07-05 06:02:00,,,,0.0,,1.3,,,
2016-07-05 06:03:00,,,,0.0,,1.3,,,
2016-07-05 06:04:00,,,,0.0,,1.3,,,
2016-07-05 06:05:00,,,,0.0,,1.3,,,
2016-07-05 06:06:00,,,,0.0,,1.3,,,
2016-07-05 06:07:00,,,,0.0,,1.3,,,
2016-07-05 06:08:00,,,,0.0,,1.3,,,
2016-07-05 06:09:00,,,,0.0,,1.3,,,
2016-07-05 06:10:00,,,,0.0,,1.3,,,
2016-07-05 06:11:00,,,,0.0,,1.3,,,
2016-07-05 06:12:00,,,,0.0,,1.3,,,
2016-07-05 06:13:00,,,,0.0,,1.3,,,
2016-07-05 06:14:00,,,,0.0,,1.3,,,
2016-07-05 06:15:00,,,,0.0,,1.3,,,
2016-07-05 06:16:00,,,,0.0,,1.3,,,
2016-07-05 06:17:00,,,,0.0,,1.3,,,
2016-07-05 06:18:00,,,,0.0,,1.3,,,
2016-07-05 06:19:00,,,,0.0,,1.2,,,
2016-07-05 06:20:00,,,,0.0,,1.3,,,
2016-07-05 06:21:00,,,,0.0,,1.3,,,
2016-07-05 06:22:00,,,,0.0,,1.3,,,
2016-07-05 06:23:00,,,,0.0,,1.3,,,
2016-07-05 06:24:00,,,,0.0,,1.5,,,
2016-07-05 06:25:00,,,,0.0,,1.3,,,
2016-07-05 06:26:00,,,,0.0,,1.3,,,
2016-07-05 06:27:00,,,,0.0,,1.3,,,
2016-07-05 06:28:00,,,,0.0,,1.3,,,
2016-07-05 06:29:00,,,,0.0,,1.3,,,
2016-07-05 06:30:00,,,,0.0,,1.3,,,
2016-07-05 06:31:00,,,,0.0,,1.3,,,
2016-07-05 06:32:00,,,,0.0,,1.3,,,
2016-07-05 06:33:00,,,,0.0,,1.3,,,
2016-07-05 06:34:00,,,,0.0,,1.3,,,
2016-07-05 06:35:00,,,,0.0,,1.3,,,
2016-07-05 06:36:00,,,,0.0,,1.3,,,
2016-07-05 06:37:00,,,,0.0,,1.3,,,
2016-07-05 06:38:00,,,,0.0,,1.3,,,
2016-07-05 06:39:00,,,,0.0,,1.3,,,
2016-07-05 06:40:00,,,,0.0,,1.3,,,
2016-07-05 06:41:00,,,,0.0,,1.3,,,
2016-07-05 06:42:00,,,,0.0,,1.3,,,
2016-07-05 06:43:00,,,,0.0,,1.2,,,
2016-07-05 06:44:00,,,,0.0,,1.3,,,
2016-07-05 06:45:00,,,,0.0,,1.3,,,
2016-07-05 06:46:00,,,,0.0,,1.1,,,
2016-07-05 06:47:00,,,,0.0,,1.3,,,
2016-07-05 06:48:00,,,,0.0,,1.3,,,
2016-07-05 06:49:00,,,,0.0,,1.3,,,
2016-07-05 06:50:00,,,,0.0,,1.3,,,
2016-07-05 06:51:00,,,,0.0,,1.3,,,
2016-07-05 06:52:00,,,,0.0,,1.3,,,
2016-07-05 06:53:00,,,,0.0,,1.3,,,
2016-07-05 06:54:00,,,,0.0,,1.3,,,
2016-07-05 06:55:00,,,,0.0,,1.3,,,
2016-07-05 06:56:00,,,,0.0,,1.3,,,
2016-07-05 06:57:00,,,,0.0,,1.3,,,
2016-07-05 06:58:00,,,,0.0,,1.3,,,
2016-07-05 06:59:00,,,,0.0,,1.3,,,
2016-07-05 07:00:00,,,,0.0,,1.3,,,
2016-07-05 07:01:00,,,,0.0,,1.2,,,
2016-07-05 07:02:00,,,,0.0,,1.3,,,
2016-07-05 07:03:00,,,,0.0,,1.3,,,
2016-07-05 07:04:00,,,,0.0,,1.3,,,
2016-07-05 07:05:00,,,,0.0,,1.3,,,
2016-07-05 07:06:00,,,,0.0,,1.3,,,
2016-07-05 07:07:00,,,,0.0,,1.3,,,
2016-07-05 07:08:00,,,,0.0,,1.3,,,
2016-07-05 07:09:00,,,,0.0,,1.3,,,
2016-07-05 07:10:00,,,,0.0,,1.3,,,
2016-07-05 07:11:00,,,,0.0,,1.5,,,
2016-07-05 07:12:00,,,,0.0,,1.3,,,
2016-07-05 07:13:00,,,,0.0,,1.3,,,
2016-07-05 07:14:00,,,,0.0,,1.3,,,
2016-07-05 07:15:00,,,,0.0,,1.3,,,
2016-07-05 07:16:00,,,,0.0,,1.3,,,
2016-07-05 07:17:00,,,,0.0,,1.3,,,
2016-07-05 07:18:00,,,,0.0,,1.3,,,
2016-07-05 07:19:00,,,,0.0,,1.3,,,
2016-07-05 07:20:00,,,,0.0,,1.3,,,
2016-07-05 07:21:00,,,,0.0,,1.3,,,
2016-07-05 07:22:00,,,,0.0,,1.0,,,
2016-07-05 07:23:00,,,,0.0,,1.3,,,
2016-07-05 07:24:00,,,,0.0,,1.3,,,
2016-07-05 07:25:00,,,,0.0,,1.3,,,
2016-07-05 07:26:00,,,,0.0,,1.3,,,
2016-07-05 07:27:00,,,,0.0,,1.3,,,
2016-07-05 07:28:00,,,,0.0,,1.3,,,
2016-07-05 07:29:00,,,,0.0,,1.3,,,
2016-07-05 07:30:00,,,,0.0,,1.3,,,
2016-07-05 07:31:00,,,,0.0,,1.3,,,
2016-07-05 07:32:00,,,,0.0,,1.3,,,
2016-07-05 07:33:00,,,,0.0,,1.5,,,
2016-07-05 07:34:00,,,,0.0,,1.3,,,
2016-07-05 07:35:00,,,,0.0,,1.3,,,
2016-07-05 07:36:00,,,,0.0,,1.3,,,
2016-07-05 07:37:00,,,,0.0,,1.3,,,
2016-07-05 07:38:00,,,,0.0,,1.3,,,
2016-07-05 07:39:00,,,,0.0,,1.1,,,
2016-07-05 07:40:00,,,,0.0,,1.3,,,
2016-07-05 07:41:00,,,,0.0,,1.3,,,
2016-07-05 07:42:00,,,,0.0,,1.3,,,
2016-07-05 07:43:00,,,,0.0,,1.2,,,
2016-07-05 07:44:00,,,,0.0,,1.3,,,
2016-07-05 07:45:00,,,,0.0,,1.3,,,
2016-07-05 07:46:00,,,,0.0,,1.3,,,
2016-07-05 07:47:00,,,,0.0,,1.3,,,
2016-07-05 07:48:00,,,,0.0,,1.3,,,
2016-07-05 07:49:00,,,,0.0,,1.3,,,
2016-07-05 07:50:00,,,,0.0,,1.3,,,
2016-07-05 07:51:00,,,,0.0,,1.3,,,
2016-07-05 07:52:00,,,,0.0,,1.3,,,
2016-07-05 07:53:00,,,,0.0,,1.5,,,
2016-07-05 07:54:00,,,,0.0,,1.3,,,
2016-07-05 07:55:00,,,,0.0,,1.3,,,
2016-07-05 07:56:00,,,,0.0,,1.3,,,
2016-07-05 07:57:00,,,,0.0,,1.3,,,
2016-07-05 07:58:00,,,,0.0,,1.3,,,
2016-07-05 07:59:00,,,,0.0,,1.3,,,
2016-07-05 08:00:00,,,,0.0,,1.1,,,
2016-07-05 08:01:00,,,,0.0,,1.3,,,
2016-07-05 08:02:00,,,,0.0,,1.3,,,
2016-07-05 08:03:00,,,,0.0,,1.3,,,
2016-07-05 08:04:00,,,,0.0,,1.2,,,
2016-07-05 08:05:00,,,,0.0,,1.3,,,
2016-07-05 08:06:00,,,,0.0,,1.3,,,
2016-07-05 08:07:00,,,,0.0,,1.3,,,
2016-07-05 08:08:00,,,,0.0,,1.3,,,
2016-07-05 08:09:00,,,,0.0,,1.3,,,
2016-07-05 08:10:00,,,,0.0,,1.3,,,
2016-07-05 08:11:00,,,,0.0,,1.3,,,
2016-07-05 08:12:00,,,,0.0,,1.3,,,
2016-07-05 08:13:00,,,,0.0,,1.3,,,
2016-07-05 08:14:00,,,,0.0,,1.3,,,
2016-07-05 08:15:00,,,,0.0,,1.3,,,
