datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2016-07-06 02:05:00,,,,0.0,,1.3,,,
2016-07-06 02:06:00,,,,0.0,,1.3,,,
2016-07-06 02:07:00,,,,0.0,,1.3,,,
2016-07-06 02:08:00,,,,0.0,,1.3,,,
2016-07-06 02:09:00,,,,0.0,,1.2,,,
2016-07-06 02:10:00,,,,0.0,,1.3,,,
2016-07-06 02:11:00,,,,0.0,,1.3,,,
2016-07-06 02:12:00,,,,0.0,,1.3,,,
2016-07-06 02:13:00,,,,0.0,,1.3,,,
2016-07-06 02:14:00,,,,0.0,,1.3,,,
2016-07-06 02:15:00,,,,0.0,,1.3,,,
2016-07-06 02:16:00,,,,0.0,,1.3,,,
2016-07-06 02:17:00,,,,0.0,,1.3,,,
2016-07-06 02:18:00,,,,0.0,,1.3,,,
2016-07-06 02:19:00,,,,0.0,,1.3,,,
2016-07-06 02:20:00,,,,0.0,,1.3,,,
2016-07-06 02:21:00,,,,0.0,,1.3,,,
2016-07-06 02:22:00,,,,0.0,,1.3,,,
2016-07-06 02:23:00,,,,0.0,,1.3,,,
2016-07-06 02:24:00,,,,0.0,,1.3,,,
2016-07-06 02:25:00,,,,0.0,,1.3,,,
2016-07-06 02:26:00,,,,0.0,,1.3,,,
2016-07-06 02:27:00,,,,0.0,,1.3,,,
2016-07-06 02:28:00,,,,0.0,,1.3,,,
2016-07-06 02:29:00,,,,0.0,,1.3,,,
2016-07-06 02:30:00,,,,0.0,,1.2,,,
2016-07-06 02:31:00,,,,0.0,,1.3,,,
2016-07-06 02:32:00,,,,0.0,,1.3,,,
2016-07-06 02:33:00,,,,0.0,,1.3,,,
2016-07-06 02:34:00,,,,0.0,,1.3,,,
2016-07-06 02:35:00,,,,0.0,,1.3,,,
2016-07-06 02:36:00,,,,0.0,,1.3,,,
2016-07-06 02:37:00,,,,0.0,,1.3,,,
2016-07-06 02:38:00,,,,0.0,,1.3,,,
2016-07-06 02:39:00,,,,0.0,,1.3,,,
2016-07-06 02:40:00,,,,0.0,,1.3,,,
2016-07-06 02:41:00,,,,0.0,,1.3,,,
2016-07-06 02:42:00,,,,0.0,,1.3,,,
2016-07-06 02:43:00,,,,0.0,,1.3,,,
2016-07-06 02:44:00,,,,0.0,,1.3,,,
2016-07-06 02:45:00,,,,0.0,,1.3,,,
2016-07-06 02:46:00,,,,0.0,,1.3,,,
2016-07-06 02:47:00,,,,0.0,,1.3,,,
2016-07-06 02:48:00,,,,0.0,,1.3,,,
2016-07-06 02:49:00,,,,0.0,,1.3,,,
2016-07-06 02:50:00,,,,0.0,,1.3,,,
2016-07-06 02:51:00,,,,0.0,,1.3,,,
2016-07-06 02:52:00,,,,0.0,,1.2,,,
2016-07-06 02:53:00,,,,0.0,,1.3,,,
2016-07-06 02:54:00,,,,0.0,,1.3,,,
2016-07-06 02:55:00,,,,0.0,,1.3,,,
2016-07-06 02:56:00,,,,0.0,,1.3,,,
2016-07-06 02:57:00,,,,0.0,,1.3,,,
2016-07-06 02:58:00,,,,0.0,,1.3,,,
2016-07-06 02:59:00,,,,0.0,,1.3,,,
2016-07-06 03:00:00,,,,0.0,,1.3,,,
2016-07-06 03:01:00,,,,0.0,,1.3,,,
2016-07-06 03:02:00,,,,0.0,,1.3,,,
2016-07-06 03:03:00,,,,0.0,,1.3,,,
2016-07-06 03:04:00,,,,0.0,,1.3,,,
2016-07-06 03:05:00,,,,0.0,,1.3,,,
2016-07-06 03:06:00,,,,0.0,,1.3,,,
2016-07-06 03:07:00,,,,0.0,,1.3,,,
2016-07-06 03:08:00,,,,0.0,,1.3,,,
2016-07-06 03:09:00,,,,0.0,,1.3,,,
2016-07-06 03:10:00,,,,0.0,,1.3,,,
2016-07-06 03:11:00,,,,0.0,,1.3,,,
2016-07-06 03:12:00,,,,0.0,,1.3,,,
2016-07-06 03:13:00,,,,0.0,,1.2,,,
2016-07-06 03:14:00,,,,0.0,,1.3,,,
2016-07-06 03:15:00,,,,0.0,,1.3,,,
2016-07-06 03:16:00,,,,0.0,,1.3,,,
2016-07-06 03:17:00,,,,0.0,,1.3,,,
2016-07-06 03:18:00,,,,0.0,,1.3,,,
2016-07-06 03:19:00,,,,0.0,,1.3,,,
2016-07-06 03:20:00,,,,0.0,,1.3,,,
2016-07-06 03:21:00,,,,0.0,,1.3,,,
2016-07-06 03:22:00,,,,0.0,,1.3,,,
2016-07-06 03:23:00,,,,0.0,,1.3,,,
2016-07-06 03:24:00,,,,0.0,,1.3,,,
2016-07-06 03:25:00,,,,0.0,,1.3,,,
2016-07-06 03:26:00,,,,0.0,,1.3,,,
2016-07-06 03:27:00,,,,0.0,,1.3,,,
2016-07-06 03:28:00,,,,0.0,,1.3,,,
2016-07-06 03:29:00,,,,0.0,,1.3,,,
2016-07-06 03:30:00,,,,0.0,,1.3,,,
2016-07-06 03:31:00,,,,0.0,,1.3,,,
2016-07-06 03:32:00,,,,0.0,,1.3,,,
2016-07-06 03:33:00,,,,0.0,,1.3,,,
2016-07-06 03:34:00,,,,0.0,,1.2,,,
2016-07-06 03:35:00,,,,0.0,,1.3,,,
2016-07-06 03:36:00,,,,0.0,,1.3,,,
2016-07-06 03:37:00,,,,0.0,,1.3,,,
2016-07-06 03:38:00,,,,0.0,,1.3,,,
2016-07-06 03:39:00,,,,0.0,,1.3,,,
2016-07-06 03:40:00,,,,0.0,,1.3,,,
2016-07-06 03:41:00,,,,0.0,,1.3,,,
2016-07-06 03:42:00,,,,0.0,,1.3,,,
2016-07-06 03:43:00,,,,0.0,,1.3,,,
2016-07-06 03:44:00,,,,0.0,,1.3,,,
2016-07-06 03:45:00,,,,0.0,,1.3,,,
2016-07-06 03:46:00,,,,0.0,,1.3,,,
2016-07-06 03:47:00,,,,0.0,,1.3,,,
2016-07-06 03:48:00,,,,0.0,,1.3,,,
2016-07-06 03:49:00,,,,0.0,,1.3,,,
2016-07-06 03:50:00,,,,0.0,,1.3,,,
2016-07-06 03:51:00,,,,0.0,,1.3,,,
2016-07-06 03:52:00,,,,0.0,,1.3,,,
2016-07-06 03:53:00,,,,0.0,,1.3,,,
2016-07-06 03:54:00,,,,0.0,,1.3,,,
2016-07-06 03:55:00,,,,0.0,,1.2,,,
2016-07-06 03:56:00,,,,0.0,,1.3,,,
2016-07-06 03:57:00,,,,0.0,,1.3,,,
2016-07-06 03:58:00,,,,0.0,,1.3,,,
2016-07-06 03:59:00,,,,0.0,,1.3,,,
2016-07-06 04:00:00,,,,0.0,,1.3,,,
2016-07-06 04:01:00,,,,0.0,,1.3,,,
2016-07-06 04:02:00,,,,0.0,,1.3,,,
2016-07-06 04:03:00,,,,0.0,,1.3,,,
2016-07-06 04:04:00,,,,0.0,,1.3,,,
2016-07-06 04:05:00,,,,0.0,,1.3,,,
2016-07-06 04:06:00,,,,0.0,,1.3,,,
2016-07-06 04:07:00,,,,0.0,,1.3,,,
2016-07-06 04:08:00,,,,0.0,,1.3,,,
2016-07-06 04:09:00,,,,0.0,,1.3,,,
2016-07-06 04:10:00,,,,0.0,,1.3,,,
2016-07-06 04:11:00,,,,0.0,,1.3,,,
2016-07-06 04:12:00,,,,0.0,,1.3,,,
2016-07-06 04:13:00,,,,0.0,,1.3,,,
2016-07-06 04:14:00,,,,0.0,,1.3,,,
2016-07-06 04:15:00,,,,0.0,,1.3,,,
2016-07-06 04:16:00,,,,0.0,,1.2,,,
2016-07-06 04:17:00,,,,0.0,,1.3,,,
2016-07-06 04:18:00,,,,0.0,,1.3,,,
2016-07-06 04:19:00,,,,0.0,,1.3,,,
2016-07-06 04:20:00,,,,0.0,,1.3,,,
2016-07-06 04:21:00,,,,0.0,,1.3,,,
2016-07-06 04:22:00,,,,0.0,,1.3,,,
2016-07-06 04:23:00,,,,0.0,,1.3,,,
2016-07-06 04:24:00,,,,0.0,,1.3,,,
2016-07-06 04:25:00,,,,0.0,,1.3,,,
2016-07-06 04:26:00,,,,0.0,,1.3,,,
2016-07-06 04:27:00,,,,0.0,,1.3,,,
2016-07-06 04:28:00,,,,0.0,,1.3,,,
2016-07-06 04:29:00,,,,0.0,,1.3,,,
2016-07-06 04:30:00,,,,0.0,,1.3,,,
2016-07-06 04:31:00,,,,0.0,,1.3,,,
2016-07-06 04:32:00,,,,0.0,,1.3,,,
2016-07-06 04:33:00,,,,0.0,,1.3,,,
2016-07-06 04:34:00,,,,0.0,,1.3,,,
2016-07-06 04:35:00,,,,0.0,,1.3,,,
2016-07-06 04:36:00,,,,0.0,,1.3,,,
2016-07-06 04:37:00,,,,0.0,,1.2,,,
2016-07-06 04:38:00,,,,0.0,,1.3,,,
2016-07-06 04:39:00,,,,0.0,,1.3,,,
2016-07-06 04:40:00,,,,0.0,,1.3,,,
2016-07-06 04:41:00,,,,0.0,,1.3,,,
2016-07-06 04:42:00,,,,0.0,,1.3,,,
2016-07-06 04:43:00,,,,0.0,,1.3,,,
2016-07-06 04:44:00,,,,0.0,,1.3,,,
2016-07-06 04:45:00,,,,0.0,,1.3,,,
2016-07-06 04:46:00,,,,0.0,,1.3,,,
2016-07-06 04:47:00,,,,0.0,,1.3,,,
2016-07-06 04:48:00,,,,0.0,,1.3,,,
2016-07-06 04:49:00,,,,0.0,,1.3,,,
2016-07-06 04:50:00,,,,0.0,,1.3,,,
2016-07-06 04:51:00,,,,0.0,,1.3,,,
2016-07-06 04:52:00,,,,0.0,,1.3,,,
2016-07-06 04:53:00,,,,0.0,,1.3,,,
2016-07-06 04:54:00,,,,0.0,,1.3,,,
2016-07-06 04:55:00,,,,0.0,,1.3,,,
2016-07-06 04:56:00,,,,0.0,,1.3,,,
2016-07-06 04:57:00,,,,0.0,,1.3,,,
2016-07-06 04:58:00,,,,0.0,,1.2,,,
2016-07-06 04:59:00,,,,0.0,,1.3,,,
2016-07-06 05:00:00,,,,0.0,,1.3,,,
2016-07-06 05:01:00,,,,0.0,,1.3,,,
2016-07-06 05:02:00,,,,0.0,,1.3,,,
2016-07-06 05:03:00,,,,0.0,,1.3,,,
2016-07-06 05:04:00,,,,0.0,,1.3,,,
2016-07-06 05:05:00,,,,0.0,,1.3,,,
2016-07-06 05:06:00,,,,0.0,,1.3,,,
2016-07-06 05:07:00,,,,0.0,,1.3,,,
2016-07-06 05:08:00,,,,0.0,,1.3,,,
2016-07-06 05:09:00,,,,0.0,,1.3,,,
2016-07-06 05:10:00,,,,0.0,,1.3,,,
2016-07-06 05:11:00,,,,0.0,,1.3,,,
2016-07-06 05:12:00,,,,0.0,,1.3,,,
2016-07-06 05:13:00,,,,0.0,,1.3,,,
2016-07-06 05:14:00,,,,0.0,,1.3,,,
2016-07-06 05:15:00,,,,0.0,,1.3,,,
2016-07-06 05:16:00,,,,0.0,,1.3,,,
2016-07-06 05:17:00,,,,0.0,,1.3,,,
2016-07-06 05:18:00,,,,0.0,,1.3,,,
2016-07-06 05:19:00,,,,0.0,,1.2,,,
2016-07-06 05:20:00,,,,0.0,,1.3,,,
2016-07-06 05:21:00,,,,0.0,,1.3,,,
2016-07-06 05:22:00,,,,0.0,,1.3,,,
2016-07-06 05:23:00,,,,0.0,,1.3,,,
2016-07-06 05:24:00,,,,0.0,,1.3,,,
2016-07-06 05:25:00,,,,0.0,,1.3,,,
2016-07-06 05:26:00,,,,0.0,,1.3,,,
2016-07-06 05:27:00,,,,0.0,,1.3,,,
2016-07-06 05:28:00,,,,0.0,,1.3,,,
2016-07-06 05:29:00,,,,0.0,,1.3,,,
2016-07-06 05:30:00,,,,0.0,,1.3,,,
2016-07-06 05:31:00,,,,0.0,,1.3,,,
2016-07-06 05:32:00,,,,0.0,,1.3,,,
2016-07-06 05:33:00,,,,0.0,,1.3,,,
2016-07-06 05:34:00,,,,0.0,,1.3,,,
2016-07-06 05:35:00,,,,0.0,,1.3,,,
2016-07-06 05:36:00,,,,0.0,,1.3,,,
2016-07-06 05:37:00,,,,0.0,,1.3,,,
2016-07-06 05:38:00,,,,0.0,,1.3,,,
2016-07-06 05:39:00,,,,0.0,,1.3,,,
2016-07-06 05:40:00,,,,0.0,,1.2,,,
2016-07-06 05:41:00,,,,0.0,,1.3,,,
2016-07-06 05:42:00,,,,0.0,,1.3,,,
2016-07-06 05:43:00,,,,0.0,,1.3,,,
2016-07-06 05:44:00,,,,0.0,,1.3,,,
2016-07-06 05:45:00,,,,0.0,,1.3,,,
2016-07-06 05:46:00,,,,0.0,,1.3,,,
2016-07-06 05:47:00,,,,0.0,,1.3,,,
2016-07-06 05:48:00,,,,0.0,,1.3,,,
2016-07-06 05:49:00,,,,0.0,,1.3,,,
2016-07-06 05:50:00,,,,0.0,,1.3,,,
2016-07-06 05:51:00,,,,0.0,,1.3,,,
2016-07-06 05:52:00,,,,0.0,,1.3,,,
2016-07-06 05:53:00,,,,0.0,,1.3,,,
2016-07-06 05:54:00,,,,0.0,,1.3,,,
2016-07-06 05:55:00,,,,0.0,,1.3,,,
2016-07-06 05:56:00,,,,0.0,,1.3,,,
2016-07-06 05:57:00,,,,0.0,,1.3,,,
2016-07-06 05:58:00,,,,0.0,,1.3,,,
2016-07-06 05:59:00,,,,0.0,,1.3,,,
2016-07-06 06:00:00,,,,0.0,,1.3,,,
2016-07-06 06:01:00,,,,0.0,,1.2,,,
2016-07-06 06:02:00,,,,0.0,,1.3,,,
2016-07-06 06:03:00,,,,0.0,,1.3,,,
2016-07-06 06:04:00,,,,0.0,,1.3,,,
2016-07-06 06:05:00,,,,0.0,,1.3,,,
2016-07-06 06:06:00,,,,0.0,,1.3,,,
2016-07-06 06:07:00,,,,0.0,,1.3,,,
2016-07-06 06:08:00,,,,0.0,,1.3,,,
2016-07-06 06:09:00,,,,0.0,,1.3,,,
2016-07-06 06:10:00,,,,0.0,,1.3,,,
2016-07-06 06:11:00,,,,0.0,,1.3,,,
2016-07-06 06:12:00,,,,0.0,,1.3,,,
2016-07-06 06:13:00,,,,0.0,,1.3,,,
2016-07-06 06:14:00,,,,0.0,,1.3,,,
2016-07-06 06:15:00,,,,0.0,,1.3,,,
2016-07-06 06:16:00,,,,0.0,,1.3,,,
2016-07-06 06:17:00,,,,0.0,,1.3,,,
2016-07-06 06:18:00,,,,0.0,,1.3,,,
2016-07-06 06:19:00,,,,0.0,,1.3,,,
2016-07-06 06:20:00,,,,0.0,,1.3,,,
2016-07-06 06:21:00,,,,0.0,,1.3,,,
2016-07-06 06:22:00,,,,0.0,,1.2,,,
2016-07-06 06:23:00,,,,0.0,,1.3,,,
2016-07-06 06:24:00,,,,0.0,,1.3,,,
2016-07-06 06:25:00,,,,0.0,,1.3,,,
2016-07-06 06:26:00,,,,0.0,,1.3,,,
2016-07-06 06:27:00,,,,0.0,,1.3,,,
2016-07-06 06:28:00,,,,0.0,,1.3,,,
2016-07-06 06:29:00,,,,0.0,,1.3,,,
2016-07-06 06:30:00,,,,0.0,,1.3,,,
2016-07-06 06:31:00,,,,0.0,,1.3,,,
2016-07-06 06:32:00,,,,0.0,,1.3,,,
2016-07-06 06:33:00,,,,0.0,,1.3,,,
2016-07-06 06:34:00,,,,0.0,,1.3,,,
2016-07-06 06:35:00,,,,0.0,,1.3,,,
2016-07-06 06:36:00,,,,0.0,,1.3,,,
2016-07-06 06:37:00,,,,0.0,,1.3,,,
2016-07-06 06:38:00,,,,0.0,,1.3,,,
2016-07-06 06:39:00,,,,0.0,,1.3,,,
2016-07-06 06:40:00,,,,0.0,,1.3,,,
2016-07-06 06:41:00,,,,0.0,,1.3,,,
2016-07-06 06:42:00,,,,0.0,,1.3,,,
2016-07-06 06:43:00,,,,0.0,,1.2,,,
2016-07-06 06:44:00,,,,0.0,,1.3,,,
2016-07-06 06:45:00,,,,0.0,,1.3,,,
2016-07-06 06:46:00,,,,0.0,,1.3,,,
2016-07-06 06:47:00,,,,0.0,,1.3,,,
2016-07-06 06:48:00,,,,0.0,,1.3,,,
2016-07-06 06:49:00,,,,0.0,,1.3,,,
2016-07-06 06:50:00,,,,0.0,,1.3,,,
2016-07-06 06:51:00,,,,0.0,,1.3,,,
2016-07-06 06:52:00,,,,0.0,,1.3,,,
2016-07-06 06:53:00,,,,0.0,,1.3,,,
2016-07-06 06:54:00,,,,0.0,,1.3,,,
2016-07-06 06:55:00,,,,0.0,,1.3,,,
2016-07-06 06:56:00,,,,0.0,,1.3,,,
2016-07-06 06:57:00,,,,0.0,,1.3,,,
2016-07-06 06:58:00,,,,0.0,,1.3,,,
2016-07-06 06:59:00,,,,0.0,,1.3,,,
2016-07-06 07:00:00,,,,0.0,,1.3,,,
2016-07-06 07:01:00,,,,0.0,,1.3,,,
2016-07-06 07:02:00,,,,0.0,,1.3,,,
2016-07-06 07:03:00,,,,0.0,,1.3,,,
2016-07-06 07:04:00,,,,0.0,,1.3,,,
2016-07-06 07:05:00,,,,0.0,,1.2,,,
2016-07-06 07:06:00,,,,0.0,,1.3,,,
2016-07-06 07:07:00,,,,0.0,,1.3,,,
2016-07-06 07:08:00,,,,0.0,,1.3,,,
2016-07-06 07:09:00,,,,0.0,,1.3,,,
2016-07-06 07:10:00,,,,0.0,,1.3,,,
2016-07-06 07:11:00,,,,0.0,,1.3,,,
2016-07-06 07:12:00,,,,0.0,,1.3,,,
2016-07-06 07:13:00,,,,0.0,,1.3,,,
2016-07-06 07:14:00,,,,0.0,,1.3,,,
2016-07-06 07:15:00,,,,0.0,,1.3,,,
2016-07-06 07:16:00,,,,0.0,,1.3,,,
2016-07-06 07:17:00,,,,0.0,,1.3,,,
2016-07-06 07:18:00,,,,0.0,,1.3,,,
2016-07-06 07:19:00,,,,0.0,,1.3,,,
2016-07-06 07:20:00,,,,0.0,,1.3,,,
2016-07-06 07:21:00,,,,0.0,,1.3,,,
2016-07-06 07:22:00,,,,0.0,,1.3,,,
2016-07-06 07:23:00,,,,0.0,,1.3,,,
2016-07-06 07:24:00,,,,0.0,,1.3,,,
2016-07-06 07:25:00,,,,0.0,,1.3,,,
2016-07-06 07:26:00,,,,0.0,,1.2,,,
2016-07-06 07:27:00,,,,0.0,,1.3,,,
2016-07-06 07:28:00,,,,0.0,,1.3,,,
2016-07-06 07:29:00,,,,0.0,,1.3,,,
2016-07-06 07:30:00,,,,0.0,,1.3,,,
2016-07-06 07:31:00,,,,0.0,,1.3,,,
2016-07-06 07:32:00,,,,0.0,,1.3,,,
2016-07-06 07:33:00,,,,0.0,,1.3,,,
2016-07-06 07:34:00,,,,0.0,,1.3,,,
2016-07-06 07:35:00,,,,0.0,,1.3,,,
2016-07-06 07:36:00,,,,0.0,,1.3,,,
2016-07-06 07:37:00,,,,0.0,,1.3,,,
2016-07-06 07:38:00,,,,0.0,,1.3,,,
2016-07-06 07:39:00,,,,0.0,,1.3,,,
2016-07-06 07:40:00,,,,0.0,,1.3,,,
2016-07-06 07:41:00,,,,0.0,,1.3,,,
2016-07-06 07:42:00,,,,0.0,,1.3,,,
2016-07-06 07:43:00,,,,0.0,,1.3,,,
2016-07-06 07:44:00,,,,0.0,,1.3,,,
2016-07-06 07:45:00,,,,0.0,,1.3,,,
2016-07-06 07:46:00,,,,0.0,,1.3,,,
2016-07-06 07:47:00,,,,0.0,,1.2,,,
2016-07-06 07:48:00,,,,0.0,,1.3,,,
2016-07-06 07:49:00,,,,0.0,,1.3,,,
2016-07-06 07:50:00,,,,0.0,,1.3,,,
2016-07-06 07:51:00,,,,0.0,,1.3,,,
2016-07-06 07:52:00,,,,0.0,,1.3,,,
2016-07-06 07:53:00,,,,0.0,,1.3,,,
2016-07-06 07:54:00,,,,0.0,,1.3,,,
2016-07-06 07:55:00,,,,0.0,,1.3,,,
2016-07-06 07:56:00,,,,0.0,,1.3,,,
2016-07-06 07:57:00,,,,0.0,,1.3,,,
2016-07-06 07:58:00,,,,0.0,,1.3,,,
2016-07-06 07:59:00,,,,0.0,,1.3,,,
2016-07-06 08:00:00,,,,0.0,,1.3,,,
2016-07-06 08:01:00,,,,0.0,,1.3,,,
2016-07-06 08:02:00,,,,0.0,,1.3,,,
2016-07-06 08:03:00,,,,0.0,,1.3,,,
2016-07-06 08:04:00,,,,0.0,,1.3,,,
2016-07-06 08:05:00,,,,0.0,,1.3,,,
2016-07-06 08:06:00,,,,0.0,,1.3,,,
2016-07-06 08:07:00,,,,0.0,,1.3,,,
2016-07-06 08:08:00,,,,0.0,,1.2,,,
2016-07-06 08:09:00,,,,0.0,,1.3,,,
2016-07-06 08:10:00,,,,0.0,,1.3,,,
2016-07-06 08:11:00,,,,0.0,,1.3,,,
2016-07-06 08:12:00,,,,0.0,,1.3,,,
2016-07-06 08:13:00,,,,0.0,,1.3,,,
2016-07-06 08:14:00,,,,0.0,,1.3,,,
2016-07-06 08:15:00,,,,0.0,,1.3,,,
